id,name,zone,line_name,opened,nightopened,closed,geometry
910GNMBRLPK,Northumberland Park,3,National Rail,2030.0,,,POINT (-0.05379 51.60233)
910GNMBRLPK,Northumberland Park,3,Crossrail 2,2030.0,,,POINT (-0.05379 51.60233)
910GNORWDJ,Norwood Junction,4,London Overground,2010.0,,,POINT (-0.074624788823633 51.39715339669399)
910GNORWDJ,Norwood Junction,4,Thameslink 6tph line,2035.0,,,POINT (-0.074624788823633 51.39715339669399)
910GNORWDJ,Norwood Junction,4,National Rail,,,,POINT (-0.074624788823633 51.39715339669399)
910GNRBITON,Norbiton,5,National Rail,2030.0,,,POINT (-0.284115 51.4122896)
910GNRBITON,Norbiton,5,Crossrail 2,2030.0,,,POINT (-0.284115 51.4122896)
910GNWCRELL,New Cross,2,London Overground,2010.0,,,POINT (-0.032341188770877 51.47663109674108)
910GNWCRELL,New Cross,2,East London,,,2007.0,POINT (-0.032341188770877 51.47663109674108)
910GNWCRELL,New Cross,2,National Rail,,,,POINT (-0.032341188770877 51.47663109674108)
910GPADTLL,Paddington,1,Elizabeth line,2019.0,,,POINT (-0.1777 51.5162)
910GPCKHMQD,Queens Road Peckham,2,London Overground,2012.0,,,POINT (-0.056991888781153 51.47406129674014)
910GPCKHMQD,Queens Road Peckham,2,National Rail,,,,POINT (-0.056991888781153 51.47406129674014)
910GPCKHMRY,Peckham Rye,2,London Overground,2012.0,,,POINT (-0.07038638878825 51.469449496737674)
910GPCKHMRY,Peckham Rye,2,National Rail,,,,POINT (-0.07038638878825 51.469449496737674)
910GPENEW,Penge West,4,London Overground,2010.0,,,POINT (-0.060636388808971 51.41747759670595)
910GPENEW,Penge West,4,National Rail,,,,POINT (-0.060636388808971 51.41747759670595)
910GPNDRSEN,Ponders End,5,National Rail,2030.0,,,POINT (-0.03478 51.64291)
910GPNDRSEN,Ponders End,5,Crossrail 2,2030.0,,,POINT (-0.03478 51.64291)
910GRAYNSPK,Raynes Park,4,National Rail,2030.0,,,POINT (-0.23053 51.40898)
910GRAYNSPK,Raynes Park,4,Crossrail 2,2030.0,,,POINT (-0.23053 51.40898)
